title,paragraph,url,query
Data regulator joins global warning over misuse of AI 'deepfake' technology,"In the Isle of Man, creating or sharing indecent images of a child - including those generated by AI - is a criminal offence.",https://www.manxradio.com/news/isle-of-man-news/data-regulator-joins-global-warning-over-misuse-of-ai-deepfake-technology/,deepfake technology news
Data regulator joins global warning over misuse of AI 'deepfake' technology,"Under the Sexual Offences and Obscene Publications Act 2021, which came into effect in March 2024, the act of creating an AI-generated indecent image of a child - regardless of whether it depicts a real or fabricated minor - carried a maximum sentence of 10 years’ custody.",https://www.manxradio.com/news/isle-of-man-news/data-regulator-joins-global-warning-over-misuse-of-ai-deepfake-technology/,deepfake technology news
Data regulator joins global warning over misuse of AI 'deepfake' technology,"Additionally, in April 2025, the Isle of Man Constabulary began using AI-assisted tools to grade illegal material, which was designed to speed up prosecution of offenders by matching images against the UK’s Child Abuse Image Database.",https://www.manxradio.com/news/isle-of-man-news/data-regulator-joins-global-warning-over-misuse-of-ai-deepfake-technology/,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","Last Friday, the Indian government issued a stern notice to the Musk-led social media platform X, demanding the immediate removal of all vulgar, obscene, and unlawful content, specifically that generated by Grok, or face legal action. X has submitted its response to the IT Ministry today and the government has requested further details from X, specifically regarding actions taken against obscene content linked to its Grok AI and the measures being implemented to prevent future occurrences.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children",X was granted an extension until Wednesday at 5:00 PM to submit a comprehensive Action Taken Report. This extension followed a stern warning issued to the Elon Musk-led platform regarding the proliferation of indecent and sexually explicit content created via Grok and other integrated AI tools.,https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","Elon Musk's AI chatbot, Grok, is facing severe backlash from governments worldwide following a surge in non-consensual, sexualised images of women and children generated by the tool. On Tuesday, Britain's top technology official joined the outcry, demanding that X take urgent action, while a Polish lawmaker cited the controversy as a primary reason to enact stricter digital safety laws. The European Union's executive arm has also denounced Grok, while officials and regulators in France, Malaysia, and Brazil have condemned the platform and called for formal investigations.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","The rising alarm across these disparate nations highlights the ""nightmarish potential"" of ""nudification"" apps that leverage artificial intelligence to generate sexually explicit deepfake images.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","The controversy emerged following last year's launch of Grok Imagine, an AI generator that allows users to create videos and images via text prompts. The tool includes a so-called “spicy mode” capable of generating adult content.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","The issue snowballed late last month when Grok apparently began granting a high volume of user requests to modify images posted by others. As of Tuesday, users were still able to generate images of women using prompts such as, “put her in a transparent bikini.”",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","Experts suggest the problem is amplified for two reasons: Musk markets his chatbot as an ""edgier"" alternative to rivals that have stricter safeguards, and Grok’s generated images are publicly visible, making them easy to spread.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","The nonprofit group AI Forensics released a report after analyzing 20,000 images generated by Grok between December 25 and January 1. They found that 2 percent of the images depicted individuals who appeared to be 18 or younger. This included 30 instances of young or very young women and girls portrayed in bikinis or transparent clothing.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","On Friday, India’s Ministry of Electronics and Information Technology (MeitY) issued an ultimatum to X, demanding the removal of all “unlawful content"" and action against offending users. The Ministry also ordered the company to review Grok's ""technical and governance framework"" and submit a report on its corrective measures.",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children","The ministry accused Grok of “gross misuse” of AI and cited serious failures in its safeguards and enforcement for allowing the generation and sharing of “obscene images or videos of women in derogatory or vulgar manner in order to indecently denigrate them"".",https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
"Grok controversy: X responds to Indian IT Ministry’s notice on sexually explicit deepfakes of women, children",The ministry warned that failure to comply within a 72-hour deadline would expose the company to significant legal consequences.,https://www.indiatvnews.com/technology/news/elon-musks-grok-ai-faces-global-backlash-over-sexually-explicit-deepfakes-of-women-children-2026-01-07-1024889,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"The advent of artificial intelligence has led to the industrialisation of cybercrime, with large-scale automated attacks now being carried out by organised criminal gangs, a top official of the Indian Cybercrime Coordination Centre said on Tuesday. Speaking at the Global CyberPeace Summit 2026, Indian Cybercrime Coordination Centre (I4C) CEO Rajesh Kumar said cyber attacks recorded between 2024 and 2025 showed extensive adoption of artificial intelligence and automation.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"The I4C, set up by the Ministry of Home Affairs, serves as the nodal agency that provides a framework for law enforcement agencies to tackle cybercrime.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"Kumar said cybercrime is now being committed on an industrial scale, enabled by advanced technology and structured criminal networks. These organised gangs, operating largely from Southeast Asia, Africa, the Middle East, and parts of India, function with bureaucratic structures and specialised divisions.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"He said these gangs maintain human resource teams that handle recruitment, promotions, and remuneration. They also operate research and development wings that identify vulnerabilities in technological systems and exploit weaknesses in both technology and human psychology.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"Kumar noted that many cyber attacks continue to rely on social engineering, but are now heavily supported by artificial intelligence. AI is used for auto-scripting, drafting, personalising, and executing fraudulent messages sent via SMS and WhatsApp, making them highly convincing.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"Globally, the estimated cost of cybercrime for 2025 stood at around USD 10.8 trillion, Kumar said, adding that the figure is expected to rise to approximately USD 12 trillion this year. According to several global think tanks, nearly 80 per cent of cyber attacks are now driven by AI.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"Kumar said artificial intelligence is also being used in digital arrest cases, where deepfake technology displays the face of a well-known police officer to convince victims that they are interacting with a real law enforcement official.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"He said a new modus operandi has emerged in the form of a triple extortion model, in which criminals deploy ransomware, encrypt data, and then threaten to leak sensitive information.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
From deepfakes to Crime-as-a-Service: How AI is powering new era of industrial-scale cybercrime,"Another alarming trend is the rise of crime-as-a-service, where organised gangs offer criminal services to individuals who want to commit cyber offences but lack the technical knowledge. Kumar cited several cybercrime cases, including those that have conned senior government officers.",https://www.indiatvnews.com/technology/news/from-deepfakes-to-crime-as-a-service-how-ai-is-powering-new-era-of-industrial-scale-cybercrime-2026-02-11-1029728,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Over the past few years, the face swap revolution of deepfaking creators has changed the process of creating digital content - funny social media memes to professional creative cuts. The Deepfake Maker is one of the most popular AI tools that have been developing recently to be one of the most efficient solutions where face swaps are produced at a high quality with minimal effort and in a short period of time. As a content creator, marketer, or a casual user, this face swap guide of deepfake maker will enable you to discover the strength of AI-powered face swapping without any danger or unethical actions.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,What Is Deepfake Maker Face Swap? How Deepfake Maker Works: A Step-by-Step Guide Deepfake Maker Features That Set It Apart Creative Use Cases: Beyond Simple Face Swapping Safety and Ethical Best Practices Comparing Deepfake Maker to Other Tools Conclusion: Why Deepfake Maker Is a Top Choice,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"It will make sense to define what deepfake maker face swap really is, before we go further on how to use it. Face swap is a form of deepfake technology that involves the digital application of a face of one individual to a photo or video of another individual through artificial intelligence. Deepfake Maker simplifies all of this to a simple online interface - that is, no software to download, no technical expertise and no lengthy learning curve.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Compared to other classic face swap applications that may need manual scaling or desktop technology, Deepfake Maker is based on cloud computing AI to scan facial architecture automatically, implement deep learning algorithms and deliver photorealistic outcomes. This will make face swapping available to any user irrespective of the level of experience.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"The first thing you need to do is to upload a photo or a video in which you would like to change the face. Deepfake Maker accepts a variety of media such as JPG, PNG and WEBP. Subsequently, upload the picture of the face that you wish to use as the swap target.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"The AI would scan both the original and target image of the face of the person to find facial features such as mouth, jawline, mouth, and eye and place them together in a natural manner. This can be done in a matter of seconds unlike other solutions due to the optimized deep learning backend of Deepfake Maker.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"After the fusion of the AI is done, then you can save the output directly or share through the social media. No watermark and no filling in any forms to engage in basic swaps makes the process simple and quick.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,What makes Deepfake Maker one of the most compelling choices in the deepfake maker face swap space? Let’s break down its standout features:,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Deepfake Maker offers unlimited free face swap for photos, GIFs, and videos — no daily caps and no forced subscriptions for basic creative tasks.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"If you’re editing a group photo or video, Deepfake Maker can recognize and replace multiple faces at once, saving you time and effort.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,Need to process a series of images? Batch mode lets you swap faces across multiple files at once — ideal for social media campaigns or content creators working with large sets of media.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"One important advantage of Deepfake Maker is how it prioritizes user privacy: it doesn’t store your uploaded media or generated content. This means your files stay private, and face swap tasks are executed securely on the server.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,The face swap idea of deepfake makers may be just fun on its own - it can be - but there is much more to it. The following are some of the applications that the users are using this technology:,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Develop interesting memes, reaction GIFs, or customized short videos that attract the interest on Instagram, Tik Tok, or YouTube.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,These unique campaigns would allow a marketer to replace the face of a product ambassador in promotional material. Such creative edit is capable of creating buzz and presenting brand personality.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,Face swaps can be used to give students and educators amusing assignments or to describe concepts with familiar visuals the best way to do so with due permission.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,The applications are endless like your imagination; starting with birthday messages that have celebrity faces to holiday clips that feature the face of friends.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Deepfake maker face swap tools are as exciting as ever, but it is very important to exercise responsibility when using them. The misuse of AI-generated content is a real life threat - both in impersonation and misinformation. These are some of the key principles:",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,A face in a swap should not be added without prior consent of the person; this prevents any abuse of the act and offends the individual rights.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,The laws differ across different countries regarding deep fakes particularly in publicly published media. Maintain a use case that is in accordance with the regulations.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,Intentional Brick and Mortar The use of face swaps to mislead or manipulate is immoral (e.g. deepfakes can be used in misinformation campaigns or identity theft). Misuse is fought off by means of education and transparency.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Deepfake Maker is the best in simplicity and privacy, but there may be other face swap websites on the internet. Other competitors do have more advanced controls or locally-available software, but at a tradeoff:",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,Applications such as DeepFaceLab or FaceFusion need to be downloaded and must be run on a powerful machine and they also can be hard to install and operate without technical skills. Deepfake Maker achieves similar results in the absence of such overhead.,https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"There are convenience mobile face swap apps, but most of them give out a restriction on free use or watermark unless you pay. Deepfake Maker retains the essence of face swap free and watermark-free.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Although other applications, such as HeyGen or Reface, also provide face swapping, the combination of nitty-gritty features, support of multiple faces, and the ability to keep privacy, Deepfake Maker can be proposed as a powerful option to the majority of users.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"There is no indication that the trend of deepfake maker face swap is going to slow down. Deepfake Maker offers the solution with a powerful, simple, and free interface to a casual creator who wants to have fun edits and to the professional who wants to use the latest technologies to create media.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"Its three step workflow, robust privacy controls, and photo, video, GIFs and batch processing features make Deepfake Maker the best tool to use when one is looking to use AI in face swapping. And always remember to make good use of these tools, to be creative as well as consenting and with ethics at the heart of your projects.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Deepfake Maker Face Swap: The Ultimate Guide to AI-Driven Face Swapping,"In case you are willing to open up the creative potential and experiment with what deepfake maker face swap can help you with, Deepfake Maker will be your most suitable starting point.",https://northpennnow.com/news/2026/mar/05/deepfake-maker-face-swap-the-ultimate-guide-to-ai-driven-face-swapping/,deepfake technology news
Police warn of AI deepfakes audio and videos used in frauds - Medicine Hat News,"Local police are using Fraud Prevention Month to warn Hatters of the many ways scammers have to attempt to defraud victims, including AI 'deepfake' technology.--NEWS FILE PHOTO Local police are using Fraud Prevention Month to warn Hatters of the many ways scammers have to attempt to defraud victims, including AI 'deepfake' technology.--NEWS FILE PHOTO",https://medicinehatnews.com/news/local-news/2026/03/05/police-warn-of-ai-deepfakes-audio-and-videos-used-in-frauds/,deepfake technology news
Police warn of AI deepfakes audio and videos used in frauds - Medicine Hat News,"During the first week of Fraud Prevention Month the Medicine Hat Police Service has released a public service announcement about the increasing number of sophisticated scams designed to copy or mimic a person using artificial intelligence. Police say criminals are finding news to exploit AI technology for financial gains, including AI voice cloning scams and AI-created “deepfake” videos which are designed to appear realistic, urgent, convincing and difficult to recognize. In situations a fraudster can copy a person’s voice from online videos or social media clips and use the fake AI generated voice to call family members to claim they are in distress and urgently require money to be transferred. “These calls often sound genuine and are designed to create panic, pressuring victims to send money or share personal information,” reads the PSA. “In some cases, scammers add background noise to simulate emergencies or kidnappings, increasing the sense of urgency.” Criminals are also using AI to make “deepfake” videos of coworkers, executives and public figures. In these videos an employee may be instructed to transfer funds, share internal documents or provide login credentials. “Because the videos appear authentic, victims may comply before realizing they have been deceived.” This technology is also frequently used to create fake customer support agents, investment advisers and business profiles, say police. Fraudsters are also able to design realistic online chat windows that can impersonate well-known banks, airlines and technology companies. Police warn scammers may try to request remote access to your computer or smart device to access personal information, steal money or commit further frauds. Job seekers and online rental marketplaces are also being directly targeted by AI generated scams. Police say criminals are able to generate AI interviews that use synthetic voices or video avatars to appear legitimate and ask applicants for personal and banking information. Individuals using online rental marketplaces are also being targeted as criminals can use AI tools to generate realistic images and detailed descriptions of fraudulent listings, which often pressure victims to send deposits or e-transfers quickly before the listing is gone. AI technology is also being used in romance scams. Police say fraudsters are now able to manage multiple fake online profiles using AI powered chatbots to run conversation 24 hours a day. Police say the best defence against AI fraud is awareness and verification. “If you receive an unusual or urgent request for money or personal information, pause and verify the request,” reads the PSA. “Contact the person or organization directly using trusted phone numbers or in person visits.” Police say if something feels too urgent, emotional or perfect, it may be a scam. Hatters who believe they are being targeted or have questions about a suspicious interaction are encouraged to reach to the MHPS at 403-529-8481.17-16",https://medicinehatnews.com/news/local-news/2026/03/05/police-warn-of-ai-deepfakes-audio-and-videos-used-in-frauds/,deepfake technology news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","The transformative potential of AI in healthcare can only be realised if it is built on a foundation of trust, ethics, and inclusion, according to an official statement on Thursday. Closing the diagnostic gap, eliminating algorithmic bias, and ensuring equitable access require deliberate policy choices, diverse and high-quality data, and a healthcare workforce equipped to work alongside AI, the statement added. The vision of ‘AI for All' demands nothing less than an AI ecosystem that works for every patient, in every region, regardless of income, language, or geography.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion",The Ministry of Health and Family Welfare released the Strategy for AI in Healthcare for India (SAHI) during the recently-held ‘India AI Impact Summit' in New Delhi.,https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","It recognises AI as a strategic enabler of health system strengthening, while affirming that its adoption must be anchored in public interest, trust, and long-term system resilience.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","The various discussions held during the Summit also highlighted the importance of diversity in data, and accountable and trustworthy AI systems, along with the importance of using AI for public good.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","Launched as a national framework, SAHI outlines a structured roadmap for integrating AI into healthcare delivery across India. It seeks to guide policymakers, healthcare providers, and technology developers on the responsible adoption of AI, ensuring innovation is aligned with clinical needs, regulatory standards, equity considerations, and public trust, according to the statement.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","BODH (Benchmarking Open Data Platform for Health AI), also launched during the Summit, provides a structured mechanism for testing and validating Health AI solutions before deployment at scale.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","It will play a critical role in ensuring that AI tools used by clinicians are safe, reliable, and validated against real-world parameters before deployment. Trust, safety, and accountability must remain central to India's health AI journey.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"AI In Healthcare: Compassion Meets Technology That Centres Trust, Ethics And Inclusion","From SAHI, to the importance of diversity in health data and trust, to the need for supportive benchmarking tools such as BODH, the discussions during the India AI Impact Summit 2026 converged on the transformative potential of AI in healthcare.",https://www.ndtv.com/health/transformative-potential-of-ai-in-healthcare-built-on-trust-ethics-inclusion-11170806,AI ethics news
"Prof. (Dr.) Karamjeet Singh On Ethics, AI, And “Punjabi First” At Guru Nanak Dev University","In this exclusive conversation with Outlook, Prof. (Dr.) Karamjeet Singh, Vice-Chancellor of Guru Nanak Dev University, outlines an ambitious vision for reimagining public higher education in India. At the heart of his tenure lies a bold integration of regional identity and technological advancement — from the “Punjabi First” initiative to the establishment of the Surjit Patar Ethical Centre for AI. Rooted in the moral philosophy of Guru Nanak Dev, his approach seeks to harmonise language, ethics, and innovation in an AI-driven era. Addressing issues ranging from employability and research impact to student well-being and global competitiveness, he presents a roadmap for transforming a public university into a nationally recognised model of value-based, innovation-led education.",https://www.outlookindia.com/announcements/news-media-wire/prof-dr-karamjeet-singh-on-ethics-ai-and-punjabi-first-at-guru-nanak-dev-university,AI ethics news
"Prof. (Dr.) Karamjeet Singh On Ethics, AI, And “Punjabi First” At Guru Nanak Dev University","If I must identify one defining reform, it would be the structural repositioning of Guru Nanak Dev University as a value-rooted, language-empowered, ethically driven modern university through the twin initiatives of “Punjabi First” and the establishment of the Surjit Patar Ethical Centre for AI.",https://www.outlookindia.com/announcements/news-media-wire/prof-dr-karamjeet-singh-on-ethics-ai-and-punjabi-first-at-guru-nanak-dev-university,AI ethics news
"Prof. (Dr.) Karamjeet Singh On Ethics, AI, And “Punjabi First” At Guru Nanak Dev University","The Act of Guru Nanak Dev University is not merely an administrative document; it carries a moral and cultural mandate — to promote Punjabi language, preserve regional heritage, and uphold the ethical values inspired by Guru Nanak Dev Ji. Over time, like many institutions, universities tend to drift toward standardisation and metric-driven competition. My conviction has been that global excellence and regional identity are not opposites — they must reinforce each other.",https://www.outlookindia.com/announcements/news-media-wire/prof-dr-karamjeet-singh-on-ethics-ai-and-punjabi-first-at-guru-nanak-dev-university,AI ethics news
"Prof. (Dr.) Karamjeet Singh On Ethics, AI, And “Punjabi First” At Guru Nanak Dev University","The “Punjabi First” initiative is therefore not linguistic nostalgia. It is a structural reform. It ensures that Punjabi becomes a functional academic, research, and technological language in administration, digital content, AI training datasets, and skill development. If Punjab is to participate meaningfully in the AI age, our language must not remain confined to literature alone — it must enter code, computation, governance, and innovation.",https://www.outlookindia.com/announcements/news-media-wire/prof-dr-karamjeet-singh-on-ethics-ai-and-punjabi-first-at-guru-nanak-dev-university,AI ethics news
"Prof. (Dr.) Karamjeet Singh On Ethics, AI, And “Punjabi First” At Guru Nanak Dev University","Parallel to this, we have conceptualised the Surjit Patar Ethical Centre for AI, named after one of Punjab’s finest literary minds. Artificial Intelligence is reshaping education, governance, and society. But technology without ethics can deepen inequality and algorithmic bias. Inspired by Guru Nanak Dev Ji’s principles of truthfulness (Sach), humility (Nimrata), and universal welfare (Sarbat da Bhala), the Centre aims to embed ethical reasoning, transparency, and accountability within AI research and pedagogy.",https://www.outlookindia.com/announcements/news-media-wire/prof-dr-karamjeet-singh-on-ethics-ai-and-punjabi-first-at-guru-nanak-dev-university,AI ethics news
